0,1,2,3,4,outcome,date,last_market_date,symbol
4.138839802108651,4.1183865567023386,4.089834406744215,4.0884941485439255,4.0975062255596795,-1,2018-02-14,2018-02-07,MAC
3.9983841710761894,3.9548909056553216,3.9128226855987105,3.924544285981818,3.905803705614229,-1,2018-02-14,2018-02-07,HAL
3.849296175519841,3.827771452980555,3.805995600782616,3.8922283780999667,3.914021008090819,-1,2018-02-14,2018-02-07,TPR
4.2171519914836475,4.21582445975981,4.196901150547193,4.173001695045377,4.165889729385197,-1,2018-02-14,2018-02-07,AEP
4.67077064307204,4.6504303173929555,4.602566800117977,4.618678536012884,4.612443669954589,-1,2018-02-14,2018-02-07,NTRS
5.0106352940962555,4.996874378846218,4.95244104985153,4.947695494322382,4.956812487398749,-1,2018-02-14,2018-02-07,TRV
5.267600393885976,5.227680286948596,5.1949548535528836,5.193234590094884,5.175188819066886,-1,2018-02-14,2018-02-07,IDXX
4.533244446416503,4.52124495105033,4.479380179929792,4.482889551279259,4.482889551279259,-1,2018-02-14,2018-02-07,AIZ
5.123070723426044,5.10570302026865,5.056373185770109,5.086855320007665,5.084133556605299,-1,2018-02-14,2018-02-07,DE
4.40745068701404,4.404766121643371,4.380400312929297,4.378645926514404,4.387262901469128,-1,2018-02-14,2018-02-07,EXR
5.153522781644804,5.1337964343795885,5.095098984041097,5.127944143269923,5.1337964343795885,-1,2018-02-14,2018-02-07,LH
5.261912684654237,5.2428046566177775,5.191900737843547,5.220680096820884,5.220193649766458,-1,2018-02-14,2018-02-07,MTB
4.605170185988092,4.571406555835282,4.52189726679427,4.545207844815408,4.539137215383653,-1,2018-02-14,2018-02-07,AXP
4.507998274235818,4.479720335270676,4.430340494952432,4.423888088768799,4.422208424306714,-1,2018-02-14,2018-02-07,TMK
4.929569841375035,4.9023817086560015,4.846075066880943,4.866071842904903,4.882574624028738,-1,2018-02-14,2018-02-07,UTX
3.646754527813265,3.6232736970159425,3.5975861956675455,3.6090242288644716,3.671987586443718,-1,2018-02-14,2018-02-07,BLL
4.366278277705742,4.35619587463936,4.345492309945908,4.3291531450668135,4.3209487851652915,-1,2018-02-14,2018-02-07,ED
4.442415934686665,4.436159643253809,4.399620943074833,4.402686737370185,4.3987608336650466,-1,2018-02-14,2018-02-07,MDT
6.639065047711948,6.62084624099554,6.595220247751889,6.613478173697164,6.590754242192069,-1,2018-02-14,2018-02-07,AZO
3.7623622308737397,3.7400477406883357,3.697095608885277,3.7130841428107537,3.700066643504501,-1,2018-02-14,2018-02-07,MYL
4.268437915561019,4.241038941372905,4.194189897191817,4.225811324964407,4.234251421632511,-1,2018-02-14,2018-02-07,STI
4.182202802743785,4.15997623565093,4.063197833225264,4.04795152265239,4.052480358123402,-1,2018-02-14,2018-02-07,WFC
4.188593573125209,4.178532512647126,4.1596640283427435,4.181133692294492,4.191320021345486,-1,2018-02-14,2018-02-07,KORS
3.4048573424936426,3.371081757757532,3.277899165317662,3.2300135692786567,3.2228678461377385,-1,2018-02-14,2018-02-07,ARNC
4.02535169073515,4.021236090401462,4.001680877358681,4.018363041199472,3.9974664872456134,-1,2018-02-14,2018-02-07,SBUX
4.993963759808284,4.9499648378961085,4.915151765934639,4.941856685367686,4.939067682236836,-1,2018-02-14,2018-02-07,MAR
5.089076720402819,5.05936196418649,5.017809497844256,5.05248076468615,5.039157961029457,-1,2018-02-14,2018-02-07,CAT
4.101651137404539,4.073971772414164,4.029806041084529,4.045854353061666,4.04375277610604,-1,2018-02-14,2018-02-07,FLR
4.2310583855379225,4.223030903183424,4.1734637666747,4.1675950239616935,4.168214410788556,-1,2018-02-14,2018-02-07,RSG
4.916764078486185,4.902678819257608,4.871603085400698,4.761660982747524,4.741142347511306,-1,2018-02-14,2018-02-07,CBOE
5.351146980192569,5.331752142634274,5.290083561620933,5.30395146516513,5.319687392284229,-1,2018-02-14,2018-02-07,RTN
3.9970991777832654,3.94681083091381,3.9049983904911816,3.8852682681193262,3.902982260775997,-1,2018-02-14,2018-02-07,STX
3.79974976294536,3.757005283161537,3.7118632905043114,3.7164946211469094,3.677565694213663,-1,2018-02-14,2018-02-07,APA
4.651290121601645,4.6207482159514095,4.574710978503383,4.589447225522855,4.5861912193902885,-1,2018-02-14,2018-02-07,COF
4.38974675768902,4.380650688493951,4.364753306003425,4.373994462976618,4.387884444158042,-1,2018-02-14,2018-02-07,VFC
3.802431328798052,3.7950396499423267,3.775744987135518,3.7549012496559335,3.74856245627511,-1,2018-02-14,2018-02-07,XEL
4.268857936568244,4.217741440366026,4.184337600748806,4.208863015664693,4.210199814972569,-1,2018-02-14,2018-02-07,TSCO
4.297285406218791,4.261129379866926,4.2171519914836475,4.27513717299578,4.257030144499196,-1,2018-02-14,2018-02-07,DWDP
5.583984911200605,5.559488611958904,5.537767244136556,5.556866670992799,5.5602584645701585,-1,2018-02-14,2018-02-07,GWW
5.496881298887856,5.477216406540661,5.440033919166517,5.458861848105724,5.474117706351726,-1,2018-02-14,2018-02-07,ANTM
3.8965031937701093,3.8680711178989635,3.842458542042237,3.8766030601968855,3.8979240810486444,-1,2018-02-14,2018-02-07,JWN
4.193888192558362,4.208268308540415,4.158257887965753,4.167440117292651,4.165424143903053,-1,2018-02-14,2018-02-07,WRK
3.065724645374026,3.0440461338325417,3.0373539482448106,3.0740812399649675,3.08922261664133,-1,2018-02-14,2018-02-07,HBI
4.710880640410205,4.668332760945732,4.617098756853365,4.656148430752721,4.631422557132157,-1,2018-02-14,2018-02-07,KLAC
4.761062205945065,4.738651577362572,4.689511334421843,4.719480532165502,4.726236713967535,-1,2018-02-14,2018-02-07,JPM
5.633967837040506,5.6222108209623896,5.587623120115915,5.5951573767845835,5.579352396278024,-1,2018-02-14,2018-02-07,HUM
3.1851121947153915,3.126760535960395,3.0777729838902004,3.12060125559986,3.08876713952118,-1,2018-02-14,2018-02-07,DISCK
5.295212551594558,5.2762762356711566,5.248444116052309,5.270277909516791,5.259264639284336,-1,2018-02-14,2018-02-07,ADBE
4.0069694827371,3.9917579734469997,3.9444901955656477,3.9611940494345954,3.98935434836447,-1,2018-02-14,2018-02-07,ZION
5.109877128745905,5.096323573956561,5.06037738599107,5.080596585402216,5.0832039869290915,-1,2018-02-14,2018-02-07,INTU
4.6819460247901405,4.679442430362679,4.647558952479878,4.6491870714048655,4.646024179996357,-1,2018-02-14,2018-02-07,DLR
4.13804241748782,4.133725518945951,4.107425301760631,4.132121926556131,4.1444037620948375,-1,2018-02-14,2018-02-07,GRMN
4.803118998667745,4.795790545596741,4.780634955318833,4.781557503293855,4.790902585904128,-1,2018-02-14,2018-02-07,MON
1.2412685890696329,1.2029723039923526,1.128171090909654,1.1410330045520618,1.0612565021243408,-1,2018-02-14,2018-02-07,CHK
4.589244035437832,4.59784341060163,4.575844356606263,4.595321849933277,4.59491780952374,-1,2018-02-14,2018-02-07,EMN
5.070538086829298,5.040388252245603,5.020189506901067,5.00428182012408,4.997887721273753,-1,2018-02-14,2018-02-07,CXO
3.8792931808052273,3.861992071822581,3.8262472284067424,3.832979798087693,3.8342776568032932,-1,2018-02-14,2018-02-07,MET
3.43043250693049,3.374168709274236,3.3311325072138684,3.338257581888281,3.298795448044074,-1,2018-02-14,2018-02-07,NBL
4.783400049878789,4.75763372911456,4.730039168033961,4.724818148253987,4.717694976829936,-1,2018-02-14,2018-02-07,UPS
4.2017030805426,4.190714786041794,4.122770036405805,4.165113633110308,4.175002465239555,-1,2018-02-14,2018-02-07,QCOM
3.4487168976301317,3.4242626545931514,3.3792925462741055,3.4065165431397553,3.398192872641857,-1,2018-02-14,2018-02-07,PHM
5.475584504594719,5.461625984160061,5.429784129290343,5.482221004524643,5.469662232628359,-1,2018-02-14,2018-02-07,AVGO
4.627322990629224,4.602065371034612,4.56320170116559,4.5921862584297966,4.589040804058207,-1,2018-02-14,2018-02-07,HCA
4.160132302760104,4.1675950239616935,4.138999202762532,4.146146060785364,4.162470391269701,-1,2018-02-14,2018-02-07,ALK
4.011144096295953,4.005331182561798,3.9917579734469997,3.970291913552122,3.9738704087542263,-1,2018-02-14,2018-02-07,AEE
5.438687819395312,5.436382217503932,5.418009689466041,5.490259166718982,5.508173023535311,-1,2018-02-14,2018-02-07,RE
4.167749906638376,4.152770690690713,4.123579687490436,4.125035409542898,4.129228964075603,-1,2018-02-14,2018-02-07,EXPD
7.237059026124737,7.265394757607697,7.237059026124737,7.274368672515337,7.256141970050524,-1,2018-02-14,2018-02-07,AMZN
4.600057136601269,4.5940081212819,4.5652852522891765,4.563722996073918,4.565181177771728,-1,2018-02-14,2018-02-07,DXC
3.7492687541267204,3.709172157381699,3.673765816303888,3.7814586354070294,3.7379076851812907,-1,2018-02-14,2018-02-07,MU
4.3212144952771245,4.308783672906164,4.273884476054178,4.297693486208131,4.290048397777529,-1,2018-02-14,2018-02-07,HSIC
5.074110750380562,5.043747645546458,5.01276635510521,5.04542311958192,5.010701958540799,-1,2018-02-14,2018-02-07,PX
3.792788917504448,3.7880458256084353,3.777805663308338,3.772531026609547,3.769075996108213,-1,2018-02-14,2018-02-07,SO
3.8207845249938748,3.807772984054347,3.7716108517114013,3.819469023817538,3.8238473145244205,-1,2018-02-14,2018-02-07,LEG
4.116921116401006,4.079400114836278,4.040416220196545,4.0516110196351995,4.07278038430626,-1,2018-02-14,2018-02-07,APC
3.2947251371516386,3.2876553402630266,3.242982900211434,3.239462458476589,3.2335673736111907,-1,2018-02-14,2018-02-07,DRE
4.201553368737545,4.16883341421284,4.120012308970678,4.132282401562493,4.138680376042152,-1,2018-02-14,2018-02-07,AOS
4.291828366755733,4.266054458421461,4.21980177957905,4.252771798816619,4.26633516017769,-1,2018-02-14,2018-02-07,BBY
2.5416019934645457,2.5185025992165158,2.4740142086215764,2.489064659936664,2.4973291697865574,-1,2018-02-14,2018-02-07,UA
4.24592050167689,4.1728476237100445,4.142817215672879,4.161379963558259,4.14946386144318,-1,2018-02-14,2018-02-07,FBHS
4.23091300500412,4.204692619390966,4.16883341421284,4.174541104216377,4.175617282350837,-1,2018-02-14,2018-02-07,BF.B
5.513186781410001,5.501951847474021,5.44432066066788,5.453738667365866,5.451853571910238,-1,2018-02-14,2018-02-07,MMM
4.790985632036302,4.775503503469979,4.736812295039806,4.726945242914012,4.732331331604771,-1,2018-02-14,2018-02-07,ADP
3.8960968548778867,3.8790865051818813,3.8205653949393112,3.8636727444870993,3.8714093225428488,-1,2018-02-14,2018-02-07,FL
3.7857792788538958,3.758871825933971,3.720378121173307,3.745732265706719,3.7539647007698704,-1,2018-02-14,2018-02-07,MAS
4.608564419056107,4.603168183317418,4.54052499249456,4.566948973167894,4.555559685434757,-1,2018-02-14,2018-02-07,CELG
4.327570448877823,4.310664888188185,4.2936051730729785,4.306629370201435,4.295651418927136,-1,2018-02-14,2018-02-07,TSN
4.4756308146331065,4.460491174618648,4.403665809777363,4.404277243608702,4.403421131528038,-1,2018-02-14,2018-02-07,WM
5.3908965478411295,5.391215548914767,5.361245216250509,5.387197829041911,5.384770254278235,-1,2018-02-14,2018-02-07,ULTA
3.2433732964685884,3.2144661163795005,3.1557230098629323,3.184698373066614,3.2092294478163956,-1,2018-02-14,2018-02-07,M
3.9755610262321337,3.9648051908671156,3.920586236088634,3.9247417778359206,3.923556241241819,-1,2018-02-14,2018-02-07,UNM
2.7738379416402132,2.7498317351171653,2.702032128776647,2.725890119230541,2.7245795030534206,-1,2018-02-14,2018-02-07,GE
5.100536934691537,5.099622495636137,5.069029980473338,5.076735095800779,5.0643656165172235,-1,2018-02-14,2018-02-07,AVB
3.528710701961115,3.5160130560907366,3.480932349681009,3.488597571942989,3.488597571942989,-1,2018-02-14,2018-02-07,HRL
3.9634762870170617,3.9390543444791764,3.88936831486334,3.901972669574645,3.914819092730147,-1,2018-02-14,2018-02-07,SIG
5.206695377000724,5.182120572145525,5.146796558906795,5.157962748575389,5.144699877882437,-1,2018-02-14,2018-02-07,WHR
4.4526015873434845,4.433788569232471,4.395189621200163,4.411342689007935,4.404766121643371,-1,2018-02-14,2018-02-07,PG
5.0993785039306445,5.085495364305698,5.059425458265688,5.0651234793803255,5.058663263106837,-1,2018-02-14,2018-02-07,WLTW
4.122932019074013,4.120661870539474,4.10280864063423,4.100326633899648,4.089164502180559,-1,2018-02-14,2018-02-07,EIX
5.63924395351863,5.653190688540141,5.586311890181863,5.593930405576017,5.584210339515356,-1,2018-02-14,2018-02-07,ROP
4.510419849442281,4.504244267398131,4.464642950851115,4.477791256658261,4.471867338673671,-1,2018-02-14,2018-02-07,PRGO
3.029650491757452,3.0096351787229825,2.972463646614637,2.9861868607104594,2.9699015135194693,-1,2018-02-14,2018-02-07,WU
4.23685634351072,4.227855121296273,4.193737306100135,4.180522258463153,4.191320021345486,-1,2018-02-14,2018-02-07,AJG
4.206928922969246,4.184794465144173,4.14946386144318,4.158101528024852,4.1799104505517475,-1,2018-02-14,2018-02-07,UAL
4.693181063310805,4.658805735154001,4.655387902148709,4.6778628713815325,4.669364898030088,-1,2018-02-14,2018-02-07,ALB
4.942356453342962,4.923987487370583,4.868380246515384,4.873287102945032,4.861129366243924,-1,2018-02-14,2018-02-07,FISV
4.76745908903181,4.75022245768723,4.718320283920748,4.735847509629708,4.737338149565509,-1,2018-02-14,2018-02-07,PPG
4.44323931884187,4.4389975309335075,4.413040688203051,4.409641801706855,4.408668565620303,-1,2018-02-14,2018-02-07,MMC
4.33204826486764,4.2983732496766285,4.261411467315905,4.265773677849632,4.246636372564359,-1,2018-02-14,2018-02-07,OXY
6.054251535206747,6.03299029393648,5.988986479232442,6.0120756710120915,5.99028885625426,-1,2018-02-14,2018-02-07,ISRG
2.8419981736119486,2.8183982582710754,2.7788192719904172,2.803360380906535,2.791165107812717,-1,2018-02-14,2018-02-07,NWS
4.943996791763045,4.874510064192008,4.844187086458591,4.872368899498472,4.850623024222136,-1,2018-02-14,2018-02-07,CLX
7.074616268080478,7.020369423351272,6.9682763660272675,6.98880978231008,6.961684596007218,-1,2018-02-14,2018-02-07,GOOGL
5.294259143087182,5.267961246533138,5.217974613865498,5.239469290738831,5.240582315896798,-1,2018-02-14,2018-02-07,ROK
3.863882630100211,3.8318969609488613,3.795938526407344,3.8046604870996465,3.8110970868381857,-1,2018-02-14,2018-02-07,INTC
3.78781940196884,3.7723010622530087,3.7549012496559335,3.741471904233107,3.741471904233107,-1,2018-02-14,2018-02-07,CMS
3.8852682681193262,3.8607297110405954,3.8372994592322094,3.884034968887977,3.881151341761059,-1,2018-02-14,2018-02-07,HOG
4.791815714262101,4.764990477435532,4.707636517532581,4.709440107163888,4.711060561245524,-1,2018-02-14,2018-02-07,PRU
3.8245024078986507,3.786686514116848,3.7324177561284198,3.750209709265542,3.750444809772091,-1,2018-02-14,2018-02-07,CBG
4.14059181338742,4.0946778400122215,4.055257173514054,4.101651137404539,4.109397364848393,-1,2018-02-14,2018-02-07,LEN
5.068338004224545,5.069595786919765,5.036692828415545,5.06037738599107,5.074736219502779,-1,2018-02-14,2018-02-07,CME
3.6978391954854084,3.662792119350618,3.632309102625542,3.627801604605346,3.6117283949255214,-1,2018-02-14,2018-02-07,NEM
4.885676574690777,4.862599215268851,4.821409960985506,4.876341706312883,4.859502278758319,-1,2018-02-14,2018-02-07,UNP
2.937043277205311,2.89314568477889,2.8495497633759097,2.8581928595319295,2.8610573702273894,-1,2018-02-14,2018-02-07,COTY
3.5843519247600018,3.559909072816976,3.501645852958961,3.5148236417370144,3.510350695558678,-1,2018-02-14,2018-02-07,IVZ
4.671425981765156,4.658805735154001,4.612542940317504,4.635214307336468,4.635505385784164,-1,2018-02-14,2018-02-07,TIF
5.122653597418148,5.07829394257007,5.05299211017508,5.093934232951563,5.0722946744829835,-1,2018-02-14,2018-02-07,AAPL
2.7936160894318567,2.77757626375082,2.7363136663750693,2.7427736371605955,2.7498317351171653,-1,2018-02-14,2018-02-07,HBAN
4.726236713967535,4.7018430732483525,4.655673168161198,4.675815025557423,4.673762977453703,-1,2018-02-14,2018-02-07,KSU
5.113612973052288,5.070224085507913,5.026443024301769,5.027295734989363,5.029326192539745,-1,2018-02-14,2018-02-07,MCK
4.406719247264253,4.370459998302416,4.3425058765115985,4.360930671379148,4.356580613342406,-1,2018-02-14,2018-02-07,ROST
4.050915004294764,4.016022595446631,3.96176509732296,3.9950765605634317,3.9991177122790798,-1,2018-02-14,2018-02-07,MS
3.455685566946225,3.4242626545931514,3.383712067321136,3.40684805317097,3.4011973816621555,-1,2018-02-14,2018-02-07,WMB
4.2296036282257905,4.210793374865347,4.167904765330129,4.184946706904381,4.175770927584296,-1,2018-02-14,2018-02-07,MPC
3.1484533605716547,3.1126260250254902,3.058237478905388,3.064791809485486,3.0544727685765913,-1,2018-02-14,2018-02-07,HPQ
5.097241033270434,5.066448358915468,5.019330712463479,5.062215214069435,5.062468442736273,-1,2018-02-14,2018-02-07,MCO
5.297817241506355,5.2677035079302,5.210087065153623,5.2524828302042375,5.253790601164562,-1,2018-02-14,2018-02-07,HD
3.4849255971928677,3.4691675081014224,3.4531571205928664,3.43043250693049,3.4278393126085764,-1,2018-02-14,2018-02-07,FE
3.6333667441836774,3.6301904577652566,3.6087534096346516,3.596490004820589,3.5876769486047735,-1,2018-02-14,2018-02-07,EXC
3.574029612434994,3.56161410306806,3.5172010574184616,3.5360196074696004,3.521938999358284,-1,2018-02-14,2018-02-07,PDCO
5.069847153728102,5.062405141581006,5.01276635510521,5.0388339484549345,5.043425116919247,-1,2018-02-14,2018-02-07,PNC
5.412003130951853,5.381232866875345,5.342812606434588,5.349295611312666,5.388386563636904,-1,2018-02-14,2018-02-07,MLM
5.204006687076795,5.178012403504388,5.114154114874711,5.192734603972972,5.2077907273484785,-1,2018-02-14,2018-02-07,SPGI
3.9945242269398897,3.9699144838439238,3.9219733362813143,3.928486731458811,3.932021691934835,-1,2018-02-14,2018-02-07,VZ
4.051784947803305,4.031227252906622,3.995996439204325,4.01620282433781,4.01349597435878,-1,2018-02-14,2018-02-07,BK
3.441379171294987,3.440097530619712,3.4111477125153233,3.4035279970004377,3.410157123033627,-1,2018-02-14,2018-02-07,PPL
3.2910104226273997,3.2596338173403683,3.2100368762009963,3.221671912170202,3.228826155721369,-1,2018-02-14,2018-02-07,MOS
4.383275854074314,4.362716386139382,4.331522502500114,4.330601752681694,4.333361462692601,-1,2018-02-14,2018-02-07,TJX
3.684118137012226,3.677059877308594,3.624874124138024,3.627535823872884,3.6270040503958487,-1,2018-02-14,2018-02-07,JCI
4.742320024135325,4.72304210658298,4.6888677450096585,4.695102293488699,4.692356547667007,-1,2018-02-14,2018-02-07,VRSN
4.3990066547085656,4.386267628931136,4.349890764643811,4.353112624509239,4.347305781945493,-1,2018-02-14,2018-02-07,NDAQ
3.488902962081261,3.4541060373175574,3.4461707473048864,3.4291367503513968,3.4397768636296306,-1,2018-02-14,2018-02-07,XRX
3.080532875246456,3.058237478905388,3.033509637888021,3.043569602968151,3.0587070727153796,-1,2018-02-14,2018-02-07,IPG
4.073631520624559,4.060615409477973,4.017823424314358,4.009694032601592,4.022848560517031,-1,2018-02-14,2018-02-07,HIG
3.9811758641164627,3.974809993526911,3.9502817175452365,3.9678360702473587,3.977810745966149,-1,2018-02-14,2018-02-07,PGR
3.263849190510932,3.2371085931292605,3.19744787745458,3.2256528091472245,3.2480462021679806,-1,2018-02-14,2018-02-07,HRB
3.507057772361633,3.486763269991802,3.4604092412940015,3.4701013603093664,3.4170707308184456,-1,2018-02-14,2018-02-07,FTI
4.990840666768076,4.978249833952101,4.956108708074887,4.942855971674966,4.941642422609304,-1,2018-02-14,2018-02-07,AMT
3.6653549090669792,3.66791114767774,3.622739651609391,3.627535823872884,3.6016862424115588,-1,2018-02-14,2018-02-07,SCG
4.106437809909484,4.095344062555184,4.06971028126374,4.0683427596831,4.065602093356446,-1,2018-02-14,2018-02-07,XRAY
3.85354607566917,3.845669504878125,3.8006444174447567,3.76861442213279,3.8088822465086327,-1,2018-02-14,2018-02-07,DISH
5.751683354640749,5.741848675462657,5.7047819749892845,5.718112638964356,5.606573827235426,-1,2018-02-14,2018-02-07,CMG
3.751149779840061,3.7242465979512276,3.696351468952637,3.685373314784649,3.675794214565281,-1,2018-02-14,2018-02-07,PCG
4.422928625994308,4.391605609454205,4.325191697921343,4.3703335360828355,4.3578620076745835,-1,2018-02-14,2018-02-07,QRVO
3.6676558176623097,3.639426570394406,3.6008675767907232,3.606312730456974,3.6090242288644716,-1,2018-02-14,2018-02-07,T
4.129711706059392,4.0980045230535875,4.039712366569035,4.06285389513073,4.054043265448575,-1,2018-02-14,2018-02-07,NTAP
4.382276603429089,4.357733942104837,4.314550469548967,4.330733340286331,4.327702435943282,-1,2018-02-14,2018-02-07,PKI
4.288127958229824,4.26619481914876,4.2227377769905,4.226103551734458,4.22038966907276,-1,2018-02-14,2018-02-07,A
3.708682081410116,3.702535780561422,3.6805952345262387,3.6793340412704048,3.6689318163042404,-1,2018-02-14,2018-02-07,AIV
3.0238337036648657,3.001217203784561,2.962692419475791,2.966303462863179,2.9678470700644555,-1,2018-02-14,2018-02-07,HST
3.544431549748063,3.536602018668358,3.5729072778615154,3.7096619932964647,3.714790835898437,-1,2018-02-14,2018-02-07,TRIP
5.116735536089082,5.092768123634778,5.051969157589233,5.076547870786971,5.063923264460972,-1,2018-02-14,2018-02-07,APD
4.366786085257597,4.336636932375072,4.294833422971505,4.30433532695801,4.308783672906164,-1,2018-02-14,2018-02-07,CVS
4.8365199738494,4.788491243115129,4.759006530702958,4.786824853794342,4.786074071694426,-1,2018-02-14,2018-02-07,SJM
4.607766811835357,4.593401202388092,4.552718325985667,4.553982149218658,4.550608397995409,-1,2018-02-14,2018-02-07,VRSK
3.2744997286161976,3.2653776585196206,3.22525543183224,3.23907053215372,3.233173129569025,-1,2018-02-14,2018-02-07,NRG
4.550608397995409,4.534640419797564,4.497250843768597,4.504907764049697,4.498030310430188,-1,2018-02-14,2018-02-07,VLO
4.091674333666222,4.078553876315777,4.03706849440237,4.044804116661965,4.058890081237698,-1,2018-02-14,2018-02-07,TXT
4.475744638547633,4.443709519861466,4.401584133889412,4.414977734813568,4.402074329977659,-1,2018-02-14,2018-02-07,ETN
4.473351611367243,4.445588116163626,4.399989335048054,4.433788569232471,4.427358444671965,-1,2018-02-14,2018-02-07,WDC
